ID_code,target,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100,var_101,var_102,var_103,var_104,var_105,var_106,var_107,var_108,var_109,var_110,var_111,var_112,var_113,var_114,var_115,var_116,var_117,var_118,var_119,var_120,var_121,var_122,var_123,var_124,var_125,var_126,var_127,var_128,var_129,var_130,var_131,var_132,var_133,var_134,var_135,var_136,var_137,var_138,var_139,var_140,var_141,var_142,var_143,var_144,var_145,var_146,var_147,var_148,var_149,var_150,var_151,var_152,var_153,var_154,var_155,var_156,var_157,var_158,var_159,var_160,var_161,var_162,var_163,var_164,var_165,var_166,var_167,var_168,var_169,var_170,var_171,var_172,var_173,var_174,var_175,var_176,var_177,var_178,var_179,var_180,var_181,var_182,var_183,var_184,var_185,var_186,var_187,var_188,var_189,var_190,var_191,var_192,var_193,var_194,var_195,var_196,var_197,var_198,var_199
train_130774,0,12.1035,3.4913,8.8382,6.5759,10.2029,-10.8594,5.1873,14.9984,2.0262,7.635,5.9801,1.5854,14.0259,10.7,8.1172,14.0839,8.9865,-16.3644,10.9356,-0.1215,7.9495,19.7208,6.0591,2.9687,14.6264,13.6008,-11.2235,-1.7575,6.3234,0.2754,-7.417999999999999,11.855,-3.9882,8.4552,12.5924,3.5171,6.3368,7.0726,10.9426,1.2771,-2.7329,5.6135,11.3344,11.915999999999999,6.9328,8.461,10.4364,-21.6271,38.2787,2.417,11.8713,5.3198,-6.9252,5.9782,-0.6488,12.5742,20.3949,5.8145,2.2185,9.3485,14.300999999999998,-0.5807,0.6515,3.2068,6.2805,-1.4894,6.2599,14.9336,5.027,-0.6135,32.5112,0.2976,3.5369,15.8694,46.0583,22.0936,12.2836,21.2859,6.1665,14.3417,9.8809,13.6325,4.0715,-2.767,2.4414,15.1051,4.522,14.1954,7.7763,4.999,11.6886,6.9026,18.6186,10.652000000000001,10.7538,-0.3121,8.8507,3.3294,1.8458,0.4911,-0.7483,11.2647,33.5841,1.6575,9.7264,3.4545,10.7991,30.3452,14.3405,22.4203,6.8777,6.7479,0.8348,8.4396,0.6379,1.8719,3.9545,31.8835,-8.1457,-1.9621,38.166,10.5856,-3.2137,21.1139,5.2534,12.2548,13.2313,3.813,3.4099,11.0155,10.5372,1.2793,8.9836,6.2261,-14.2349,-0.9995,21.9485,26.6099,-6.0777,15.2704,6.4043,6.4637,5.7112,9.357000000000001,9.5074,1.2329999999999999,9.2643,-5.0092,3.9147,9.5071,19.2912,11.7305,12.068,14.4715,13.1134,8.6109,15.1705,-6.7822,9.3645,3.8223,37.9752,5.9259,7.3313,4.3157,-6.343,20.6045,2.8847,3.7016,2.5111,6.0838,2.1512,-6.4681,30.1549,-3.3174,33.6443,12.1244,7.0974,14.481,-7.5997,2.9809,-1.9003,7.9259,-13.6182,4.5195,19.38,-7.006,5.8987,-6.9695,14.0471,-0.836,12.4781,8.0012,3.2816,-0.1783,20.7675,0.5235,9.4189,7.0668,16.1539,-8.4222
train_103489,1,14.5725,3.0254,8.8318,7.098,12.9708,-4.9613,7.4262,17.6214,6.3229999999999995,6.2723,10.8094,-9.0775,13.6612,11.0181,7.2919,14.5327,9.8616,-8.6091,8.6956,24.4644,8.9168,3.7584,7.4421,3.0518,15.6072,13.0337,-7.3911,0.2478,4.9942,5.4037,-5.7085,12.1481,3.1107,8.3384,11.724,2.1956,3.9741,4.5694,9.2495,-9.0659,-1.0489,11.5495,11.6933,10.9592,-2.7931,-9.1807,13.0657,-17.4586,20.8331,8.6569,13.7549,10.4895,4.7711,7.2129,-8.9366,14.002,18.4526,6.0807,8.3245,8.2892,8.8921,-10.7204,-1.8174,-0.6163,5.3692,0.3743,4.7288,13.4744,5.0241,-3.955,14.1441,0.6747,3.1373,34.6149,2.2798,4.9903,-3.6567,19.8222,7.8317,14.5667,9.0971,9.3409,-0.8004,0.16399999999999998,-9.1412,21.891,4.466,9.0924,7.5219,3.4442,-34.4847,6.9247,16.7657,9.4245,6.654,-1.2984,10.66,14.6996,2.11,-0.7708,-1.6823,10.6076,24.9948,1.213,10.8144,2.8761,8.05,0.2557,14.2678,13.2092,2.5911,6.3397,2.5072,14.4353,5.2084,1.791,1.9026,12.6332,2.7593,13.2444,15.9325,10.7787,1.0046,3.9951,2.5588,12.0942,12.6372,-2.3125,3.4254,19.3613,12.1886,1.2895,6.9061,7.3232,-0.7064,1.3227,17.8181,26.658,3.7455,-5.1208,0.6045,3.0010000000000003,14.027000000000001,12.5372,10.1415,3.8757,7.3594,5.3894,3.8447,-0.1546,19.5354,17.3783,13.0475,16.9947,-3.1338,7.3519,13.2644,-2.3161,0.809,7.8883,33.0749,5.7689,6.7604,6.6579,-0.6236,29.0613,3.2939999999999996,10.69,3.4647,5.4677,1.8957,2.2924,22.8645,1.521,20.2137,16.0832,3.6112,12.6403,-9.5708,0.5187,4.0786,13.0184,-0.7643,7.1063,17.1634,-2.2577,5.417000000000001,-21.1302,19.423,-1.0312,2.4048,4.4247,1.7945,8.7057,18.9258,0.6707,12.9916,9.8278,20.2564,-3.7766
train_47306,0,9.1215,-0.3738,6.273,2.7735,13.5317,1.7423,5.8464,15.7146,0.9614,6.8634,4.5249,-7.468,14.0807,15.9502,4.5792,14.0225,6.5143,-5.3931,25.5187,9.5067,18.4977,10.334000000000001,1.9532,2.576,10.4439,13.5245,0.0433,-0.2362,4.9425,2.7837,-24.4812,8.4904,4.9081,18.6805,12.3768,-4.37,6.7243,3.9063,6.8047,-0.6502,-12.4806,8.4779,12.4588,11.6634,7.6667,1.4697,14.4735,-25.9292,-1.4098,11.0448,13.8599,23.6338,-7.7836,6.0137,-9.3167,22.3045,17.1789,4.7009,3.0286,9.6452,15.1205,-16.7823,-0.5529999999999999,-0.1038,6.1933,2.6698,4.6629,13.4015,5.029,5.9711,36.2673,0.5478,4.0014,9.7123,13.6221,30.3461,11.0848,19.522000000000002,3.9401,14.1406,13.9849,14.9757,2.654,4.6705,2.5708,24.3305,-4.95,18.9656,5.2633,6.7372,0.0047,7.1789,19.1963,11.397,14.6238,0.2444,21.9439,10.4207,1.3587,0.0141,-18.8861,11.7186,33.5324,1.714,10.2556,6.1383,8.4528,25.2524,14.4429,19.0348,9.3686,6.792999999999999,2.1917,8.0785,3.2327,6.6266,-0.8801,33.6824,2.0758,6.8118,27.5661,10.2666,-4.9346,3.4344,6.5344,12.4899,12.9671,1.1133,4.8135,18.8367,11.4528,0.3987,7.9718,7.1302,-12.252,-1.7194,34.4474,2.5937,3.9898,5.4623,7.4272,-5.595,10.9289,9.8246,9.3549,7.921,10.6527,0.9703,3.9436,7.3383,16.6078,13.0113,7.8618,13.9725,3.0916,-7.891,12.4213,2.1799,17.947,12.0037,46.4679,6.0204,4.6489,9.5372,-6.5216,13.4966,3.7062,-6.2889,3.0380000000000003,5.3134,-9.545,1.2984,14.8696,-7.571000000000001,20.8381,9.2009,2.4039,12.4485,9.0256,-0.594,-11.2644,8.8988,10.4098,14.9806,-6.0403,-1.2393,8.8557,-11.3466,12.9798,0.2142,5.0395,4.8336,1.9580000000000002,2.3222,16.4357,3.4048,7.0307,7.1,14.1769,5.0752
train_111273,0,6.1566,-4.5447,6.8626,7.8329,8.2323,-11.3651,5.1201,15.4165,1.8269,6.8774,11.8915,2.4403,14.1618,5.9408,8.2818,14.914000000000001,9.3461,-4.2011,3.8894,17.2817,5.8827,12.0322,2.677,3.6910000000000003,13.9968,14.0027,-7.4576,-2.0231,5.7176,2.8545,-4.4893,8.4677,-0.5682,9.6273,11.9199,8.5408,-2.8188,5.0259,12.1926,0.7103,-14.6688,14.9603,11.6295,11.4535,5.1119,-18.3523,11.7575,-5.796,9.041,17.1426,11.7965,21.7604,-5.0335,5.0521,-1.405,11.1508,15.5122,4.5007,2.1478,7.5918,7.5752,-20.2519,1.47,-5.5504,7.7135,7.2773,7.5143,15.7331,5.029,-6.6853,34.9757,0.8468,-0.7145,16.5503,13.8639,3.7793,0.3606,12.8491,5.6327,13.2036,6.93,14.7697,5.5361,-8.4159,-10.8195,23.08,4.4268,24.8577,7.1633,10.0244,-20.3731,6.8709,13.095,10.3042,11.6934,0.3971,6.1345,27.1384,2.1104,-1.4461,-4.6135,7.3792,31.9003,1.6523,12.9222,5.4734,8.7354,19.6499,14.0817,16.5891,9.762,6.0462,3.5221,12.4306,2.5767,-2.166,-0.1825,11.3971,-14.5581,6.5689,24.6956,9.6909,-1.3576,-1.422,1.3672,12.3873,12.7402,-2.8547,0.2153,20.1274,13.3673,1.0794,9.5895,6.3392,9.2445,-4.4735,5.8966,36.6505,1.239,7.0238,3.7587,7.9185,11.2419,11.7344,9.0333,2.8989,9.951,1.09,4.378,13.3459,13.4218,8.6679,3.8144,20.0369,1.1107,-8.7,11.4904,-2.7478,16.5456,1.8259,33.1758,5.7024,5.6335,10.6437,0.8814,18.3579,3.0998,-2.4984,7.7261,4.89,3.0915,-1.5406,17.1019,0.0993,12.5684,13.5463,1.8645,8.8993,-15.5737,-0.8968,-12.6172,9.6822,-12.1148,13.5764,-3.5301,-3.8531,16.4269,-13.4172,6.9264,0.4911,-0.0285,12.2009,3.0146,0.9064,19.3168,-1.7023,2.1471,9.2477,14.2203,13.457
train_192424,0,11.0724,3.6199,8.58,8.754,10.7809,-4.2763,3.9303,14.6813,-2.4341,9.1282,0.0825,-4.7546,13.935,11.3389,9.8612,14.6039,8.777999999999999,-14.0937,17.9437,27.5093,15.6047,13.6524,1.4,4.1175,8.7437,13.8925,0.5699,-2.4047,3.551,7.9792,-17.2339,10.2504,2.5533,13.4372,12.2697,2.9031,4.7029,7.3069,12.7477,4.9509,-2.932,-1.4905,10.5675,11.2362,6.8686,18.8159,11.0223,-4.8762,19.4365,12.8639,12.6841,-1.6932,0.1851,5.3189,5.3415,17.2441,14.7291,7.6181,1.7926,8.0354,15.4873,5.8692,-1.5424,-1.0737,4.2113,7.8346,7.6845,9.7271,5.0264,-2.846,12.0498,0.9793,7.2641,16.1048,2.9916,17.4959,4.5619,21.9994,6.0737,15.7441,-3.1913,13.5939,-0.4274,9.9924,4.6154,20.9795,-2.5924,14.1845,7.5865,-0.4799,0.5658,6.905,11.8534,10.0058,12.367,0.5904,22.6159,27.3863,1.5326,-2.6273,-4.8159,18.1295,24.6812,1.5158,8.4075,4.544,5.9011,12.8142,14.1173,16.8629,4.0316,5.5682,4.1832,3.3209,2.4911,4.6893,0.7459,5.7907,-14.3292,-0.037000000000000005,27.5034,9.7482,5.0064,2.1487,8.3172,12.7271,12.453,-2.2794,-2.8821,15.71,11.4826,0.6002,8.8258,6.7873,7.3638,-10.5188,27.5641,19.2027,1.6521,-6.9821,-1.7905,3.5139,12.2981,6.3692,7.7229,10.5556,11.1038,-3.8615,3.9635,19.7428,18.1404,11.4943,4.0691,19.3316,11.3889,5.106,13.3226,-9.8881,9.9821,12.3002,8.6276,5.8402,4.9243,2.2824,3.4473,25.1814,3.4904,3.8312,2.0419,5.1535,2.6785,3.1709,34.3466,0.315,27.7781,10.9443,1.9075,14.4177,-0.6949,3.7553,0.2306,9.9428,-18.1513,3.7825,27.1888,-3.8671,0.1877,-17.6842,19.7623,-0.106,10.9147,7.5360000000000005,2.9386,2.5201,19.2538,-1.7773,-5.8301,9.8822,15.0185,-10.7378
train_112736,0,14.6579,2.9646,7.7212,7.4326,11.4487,12.1138,5.638999999999999,19.6963,3.1808,9.4708,2.0909,-5.2506,13.7656,8.7403,12.2592,14.6021,8.1438,5.9397,12.5013,15.6727,16.9422,11.32,6.0979,3.2337,10.408,13.4615,8.86,-1.9202,5.8214,6.233,-18.6323,7.4522,2.3925,10.8417,11.4379,9.6307,4.0076,7.1191,14.1188,2.7597,-15.9279,16.8025,12.5605,11.6399,11.8773,-11.7844,10.206,-1.5138,-2.1224,17.9067,13.859000000000002,20.4878,-7.7886,6.0344,-6.9662,14.0939,13.4327,6.9898,6.1299,7.1561,18.6394,-31.2741,-1.3067,2.2840000000000003,8.402000000000001,2.0479,7.0811,3.3729,5.0193,-1.2506,14.1659,0.8497,-3.3938,19.4959,15.0839,14.735999999999999,16.6028,17.1997,7.7856,12.9966,14.9618,15.7087,4.8438,-7.2744,-8.8731,20.3835,-3.4641,9.4931,6.2723,5.8285,8.7035,6.7522,14.6449,11.1625,16.7454,-0.3389,0.3556,28.3335,1.03,-1.5296,11.1458,9.3898,24.3024,1.4142,10.9387,3.5446,7.9597,20.7897,14.2662,21.9119,5.2662,5.2754,3.3182,5.7891,1.139,-1.6663,3.5251,22.2649,-24.9353,6.3575,45.1565,10.5607,-5.3182,19.462,8.8272,12.2221,13.7707,-2.0916,-2.4522,10.3718,11.347999999999999,0.5697,10.8249,6.1368,-12.390999999999998,-5.3446,8.1782,18.5902,1.3565,0.9808,3.3107,-9.2518,0.408,9.8853,8.7952,3.2223,10.1029,7.4783,3.6814,-15.9455,16.1985,16.445,6.2353,18.6997,9.6868,6.1648,13.72,-7.7620000000000005,10.3676,15.2842,21.5482,5.4511,5.6002,11.4909,2.8724,26.5487,3.122,0.5051,2.4568,5.7295,5.417999999999999,1.4832,25.7923,2.2764,24.8824,14.4082,3.7856,9.6381,-2.9479,7.4337,-2.5442,9.3524,-9.7601,7.3029,7.5955,-3.7612,10.1391,11.472999999999999,16.1415,-0.4941,7.9374,13.1143,2.7819,7.3892,21.8162,-1.0223,-6.8373,8.7933,8.6815,-1.1997
train_111703,0,11.9896,-0.8455,7.5261,10.1473,8.9001,-13.1108,6.3835,14.0424,1.8283,9.4992,-10.1197,4.4732,13.9018,7.5607,4.9935,14.6687,7.7224,-12.6581,4.8889,-1.4215,14.1613,10.5483,-2.0857,2.3909,6.7652,13.6515,-0.0722,-1.9166,6.2642,4.4138,-15.751,11.3778,4.4396,14.7221,11.9845,3.5928,2.5972,7.2047,8.3085,-0.9688,-8.3964,7.8449,10.888,11.8599,4.6795,7.005,12.0292,-3.3083,14.4033,18.4779,12.2922,-3.0354,2.4546,5.3818,5.0036,6.2592,20.6444,5.711,10.8424,9.1042,12.0574,-3.6776,-2.4161,5.1533,6.9436,1.0316,5.7795,20.4548,5.0097,-2.5603,21.339000000000002,0.2253,0.5682,13.1794,28.4122,22.0622,14.8465,13.3007,5.8831,14.8081,-2.4115,14.4636,-13.439,-6.6243,-9.3434,16.3858,12.8305,18.6399,7.7713,4.0341,-36.981,7.0682,19.2767,10.9947,8.3306,-0.0738,25.5589,33.293,3.1076,1.4895,-21.0446,7.9944,39.396,1.6389,12.2039,3.795,7.1659,25.0248,14.0637,19.4075,3.4978,5.4338,5.1827,9.3411,4.4246,6.485,2.2617,19.0385,-12.5415,0.1559,25.6697,12.0491,3.9671,16.9156,4.0966,12.7296,12.3713,-1.9577,-6.867000000000001,20.7367,13.8806,0.5058,7.3235,6.9203,4.178,-2.5677,31.2278,24.1051,0.478,10.1707,-5.0055,6.4954,10.0205,16.369,9.7271,-1.2429,11.7139,4.2621,3.7680000000000002,1.3191,17.1033,12.1644,7.941,14.9771,-0.9927,-1.1467,14.1996,-11.8435,10.186,9.362,36.7316,5.6201,4.6327,13.0559,3.1617,24.7405,2.4434,1.6302,1.5647,5.6268,-1.1229,5.0103,16.9399,6.2408,17.6686,16.8187,-6.7648,7.223,4.1635,3.4294,-2.3444,11.0654,-12.0087,5.6097,6.3049,-1.5186,2.4805,-24.3708,22.8654,-0.3325,9.3319,5.0399,2.9712,-0.6452,20.3374,-2.7688,5.8145,8.5554,15.6959,-14.1564
train_26559,0,8.5504,-4.2105,12.0551,5.5337,9.856,0.9821,7.0476,21.8059,6.51,6.8684,2.4808,-8.4242,14.0533,7.8849,5.4174,14.8499,10.8602,-10.8591,12.3503,-9.315,4.4104,3.0810000000000004,7.3179,2.577,12.0588,13.9394,-10.3935,-1.2422,5.9985,2.1946,-11.1677,6.8685,2.3318,19.5355,11.5562,7.0037,4.1889,0.7422,10.7513,5.7809,-7.6661,0.0398,10.665999999999999,11.343,9.935,-30.0628,10.7166,1.5637,12.237,33.1222,13.5351,26.7117,-3.3989,6.4568,-17.8997,8.1676,10.1652,7.7576,-5.1949,9.1168,9.7858,-30.4305,0.7144,4.0514,8.5079,-1.395,3.1137,5.8097,5.0149,-10.9983,6.8571,1.1898,2.157,19.5356,17.5492,14.1997,-5.008,14.4296,6.8723,15.5147,-0.4259,13.9791,0.6977,6.0393,-4.0513,28.2742,0.7986,22.7353,11.9556,6.0857,1.1369,6.8364,20.8304,10.2166,9.2991,1.0625,20.0324,42.5857,1.4782,3.8698,-19.425,16.2623,31.9437,1.5625,12.8729,4.0978,6.7891,4.2099,14.0904,15.6525,15.0628,4.6711,3.3193,3.4627,1.3436,-1.8686,6.582000000000001,7.5778,-6.4483,6.0882,20.4573,12.2874,-9.96,-0.473,4.506,11.919,12.8336,-0.3262,-6.0362,13.1174,10.546,1.1991,5.8329,6.6702,1.4869,-3.304,26.9534,27.8712,-6.4227,12.354000000000001,4.5302,5.2308,10.5009,8.517000000000001,7.7701,7.8385,7.0312,-10.3381,3.7598,2.6532,16.0928,6.7602,3.8076,17.0295,3.6338,2.0101,13.0401,-1.2655,9.3155,12.1639,24.31,5.6045,4.9335,1.2457,1.1822,26.518,3.0093,-9.1562,8.1863,5.0263,-7.5828,6.48,21.4479,-7.0211,31.9485,13.0235,12.094000000000001,16.2044,-7.4201,2.6043,2.5189,10.0616,3.0716,2.31,14.6702,-1.0588,14.8223,-3.2048,14.8846,1.0065,-0.7347,9.8262,3.2305,0.5716,18.7199,0.4737,5.6773,8.715,17.0072,8.2496
train_117000,0,10.3034,-0.4096,9.9457,5.6373,8.421,-3.0774,6.2263,18.7102,5.4532,9.4149,2.3901,-1.4286,14.0453,4.0416,11.2762,14.8984,8.8476,-4.1481,18.2169,15.0295,9.7627,24.3779,0.6709,4.5338,15.4918,13.7846,-1.5743,0.3149,4.5808,8.0275,-10.6849,7.3807,-4.2922,15.2562,11.5227,1.2636,4.6892,4.2339,17.9832,-4.329,5.5392,4.5363,11.0175,11.2032,17.0932,3.2341,6.4588,4.3895,30.0354,14.9845,12.4787,30.1839,-1.5562,5.9053,-8.0909,8.6306,19.9451,6.7385,4.9756,9.1553,7.0097,3.9732,0.3147,-1.4031,6.6976,5.2491,5.2069,13.0966,5.02,1.2922,11.8379,0.6975,-6.1937,16.9426,26.1699,12.8787,9.5687,19.2575,7.4591,13.6974,-5.6999,17.3859,3.7655,14.558,-5.6474,17.2641,9.3585,8.2423,9.1421,3.8685,-14.7479,6.9973,17.8725,11.4815,13.1152,0.2072,21.346999999999998,42.538000000000004,3.1864,0.7133,5.5568,17.4255,23.053,1.3616,9.617,3.2304,6.8465,28.2263,14.1956,16.9622,2.0848,6.789,-0.3285,3.3139999999999996,2.1398,6.0893,-0.3866,6.9691,1.588,4.5675,7.6327,12.0087,-4.0662,-0.8204,7.6314,12.1447,12.9162,0.94,0.4367,12.181,12.5252,0.6702,11.1999,6.8133,-13.9033,0.5807,36.4145,18.1724,4.8462,4.7652,6.5285,3.2588,7.8484,9.1193,7.7741,-1.8448,9.0923,4.0528,4.1136,7.598,15.9798,14.2574,11.6607,16.6729,-2.6518,1.9169,12.2327,-7.6882,8.5807,11.6515,20.8337,5.3933,5.5726,10.4501,-10.3805,25.6261,3.2752,-14.0292,4.2088,5.7954,2.7595,-8.1362,20.4222,-0.5445,29.2567,13.347999999999999,-1.4694,14.3445,-5.407,0.057,0.1639,11.2127,7.2976,10.5661,-3.8352,0.6186,9.4817,-8.12,12.9918,2.2255,-5.8657,7.8661,-0.825,4.1962,17.3347,1.324,10.6463,8.5884,18.5856,-0.2174
train_41725,0,12.7614,-0.3776,10.6413,6.3695,14.2885,-8.8325,5.1322,24.7534,-4.8089,6.532,11.2172,3.7897,13.8611,9.5443,5.2642,14.2369,12.673,-5.8205,3.3375,16.3099,5.6512,16.8102,4.8396,3.2573,12.5665,14.2117,-11.0934,-3.1692,5.9071,3.4298,-21.326,11.4229,0.4206,23.3219,11.1758,6.1084,1.7526,3.5691,10.2477,-4.439,4.083,11.8496,10.6537,11.3828,8.7591,-1.9106,14.3988,-24.9886,5.9533,22.4472,13.370999999999999,25.6101,-0.1873,5.2647,-12.1869,8.3186,15.9883,7.2842,3.2943,7.9033,13.0839,-8.0497,-0.5429,2.515,5.1589,-4.0582,6.0827,7.9974,5.0243,2.8287,24.6786,0.8559,3.2475,14.2772,33.6484,14.7907,17.5043,16.1799,7.7363,14.5144,-0.5661,12.8461,-2.815,-5.261,2.4614,17.6097,0.0273,24.1289,8.4164,3.9202,-14.2958,7.2214,4.7928,10.1212,12.5164,-0.2495,23.3289,13.2074,2.2067,-2.7497,-2.5438,21.2501,20.0995,1.7273,12.7752,4.6961,6.7298,22.9773,14.5031,17.2734,2.8488,6.2537,2.079,0.7914,4.0349,2.4281,4.8059,36.7097,-2.7768,9.6855,27.2014,13.3832,-8.6278,5.1735,0.9762,12.6846,12.9267,4.8163,-6.6894,17.8639,13.3108,0.8574,6.5247,6.0702,-13.4603,13.8306,29.5117,5.604,-2.4741,9.7987,0.1105,-10.0608,6.4425,15.4352,10.4928,-2.6403,4.2493,-0.4134,4.268,5.8974,19.4897,15.844000000000001,4.9045,18.6242,7.0444,-0.7015,13.6782,-9.5559,27.8483,3.6034,33.3116,5.1315,5.5168,3.4769,-0.5066,21.6013,2.7405,-1.1112,0.4807,6.0307,3.2043,8.0252,20.2571,-2.9904,25.5489,7.382999999999999,-9.2046,9.4476,-19.416,1.7475,-7.0489,8.729,12.7685,9.5561,-0.6049,-1.0390000000000001,5.6262,-4.5591,11.1114,0.2674,8.5703,3.7543,2.9177,6.8566,13.1389,1.9837,3.6619,10.0237,19.4414,-32.0304
train_119486,0,13.5812,-2.4238,8.7318,2.3143,12.2598,-18.2702,5.7267,17.5927,1.1088,7.754,-10.7558,-14.0282,14.0207,7.0104,4.1839,14.7017,7.6988,-4.8152,15.542,8.9697,7.8552,29.2604,6.7620000000000005,3.9194,5.4744,13.3713,7.9425,-3.3576,6.652,3.9631,-14.1965,11.5061,-1.0417,19.1241,12.0529,11.9284,-1.2004,7.271,7.6559,-5.2781,-22.1459,8.2162,11.8485,10.9106,-3.0675,-17.2704,10.5222,-30.4423,5.6562,9.8887,13.0562,5.5523,-1.5421,5.4135,-0.3685,9.2118,12.0742,5.9279,9.126,8.3354,6.8287,-26.0267,2.519,-1.183,8.0199,5.175,4.5428,12.3244,5.0203,-8.7128,38.024,0.7544,2.2081,17.4446,40.5959,20.8386,4.9494,22.4662,6.4093,13.9514,12.8436,13.9386,-5.7844,-5.4357,-5.8508,15.1277,-1.8932,14.376,8.3952,4.9292,-19.824,7.0944,8.4526,10.8123,11.2978,-0.3985,30.2113,27.9732,2.3839,-4.0083,5.8706,20.2193,13.7982,1.3329,12.6657,3.2784,5.4645,22.1011,14.0386,22.0024,10.7142,7.2865,1.7336,9.8446,2.6851,2.4333,2.3196,12.5181,2.9956,5.7612,8.0476,13.6261,-0.6,13.7561,5.1783,12.6529,12.5723,-3.964,2.1552,13.6097,11.7569,0.1636,8.5436,6.3909,-2.1121,-1.1658,20.3505,8.6375,1.1973,4.9576,-4.8097,12.982000000000001,4.1609,12.0659,8.2931,3.0613,8.3114,-7.356,3.9299,5.811,17.9731,3.9022,11.0091,21.6903,9.9177,-3.3103,13.8284,-5.3735,22.9138,11.1922,41.3946,5.7927,5.3722,14.9087,4.2919,17.9378,3.0076,16.0247,7.2854,6.5293,-0.8177,-3.8196,24.8785,3.9648,26.9576,9.7857,-8.2612,12.6452,-4.7415,0.2708,-1.3847,10.9975,-0.6425,6.5817,10.1313,-4.3131,6.6876,9.1116,13.2368,-0.3545,2.6764,9.6767,0.6898,3.8262,15.5309,-0.1693,2.7473,9.8735,17.2455,-2.3177
train_156923,0,8.7419,1.0306,12.9948,3.6016,13.9895,-6.6344,5.7131,16.6069,2.2409,8.4294,-2.1254,-3.4895,14.2983,14.5518,4.6088,14.9907,7.1111,-7.0918,12.9691,20.3681,5.8005,28.1263,4.635,3.5429,15.9287,13.8917,-9.1781,-0.4937,6.7691,3.4682,5.229,13.7864,0.5187,19.543,11.3813,-0.4163,2.835,2.8713,8.2603,-4.8291,-6.8235,5.4769,10.2675,11.6888,15.2327,-9.1967,18.1343,-4.2187,5.6061,25.3886,12.3086,4.7462,0.5714,6.001,3.1633,3.6297,15.3787,7.4771,-4.6967,8.5581,14.9852,-20.3752,-0.5982,-0.8972,8.4845,-1.9306,5.3848,-0.7144,5.0203,6.9307,10.0378,0.4358,-7.9464,22.2002,9.4811,10.7407,-5.7412,17.9208,4.6733,14.2833,4.3732,19.5648,2.7969999999999997,-12.0573,-10.4481,23.9271,11.6365,19.3232,6.7518,10.0008,-15.3362,7.2074,7.8312,10.6861,12.8403,0.5168,25.0243,17.9189,0.5043,1.3607,-9.1438,5.6928,29.4984,1.4888,10.582,3.2398,8.8107,13.1894,14.1945,21.7274,3.0568,5.4507,4.6424,13.0472,4.5039,5.6446,-1.0714,14.6252,2.6285,3.0136,31.0194,8.7817,-5.7944,2.2095,5.5249,12.1988,12.5355,4.4005,4.4864,8.8742,13.2347,1.1663,9.9596,7.1386,5.6702,-19.3099,16.8692,-1.4795,0.9578,-0.5805,1.548,11.709000000000001,13.6118,9.0564,8.8019,3.1488,8.5635,-8.1852,3.6223,15.7929,14.4399,10.0586,8.5103,15.9046,2.1764,-1.4975,13.9038,2.3073,17.442,8.5935,10.5092,5.6323,6.7026,11.3934,0.5462,24.5931,2.4196,1.6568,5.6769,5.3516,-2.5738,0.069,18.9335,-9.9695,30.730999999999998,10.0126,4.7161,15.6932,0.2048,0.4049,-6.4405,8.5657,13.4909,7.3419,8.6527,-3.8606,7.0397,5.7161,7.2084,1.0551,3.4782,4.6141,1.2687,4.4719,18.0571,-0.7666,9.46,9.9486,20.526999999999997,6.33
